STATE,state,year,wbgt_26_diff,wbgt_30_diff
KY,21,1987,0.8009311781838662,0.05867141915190255
KY,21,1988,0.30691345650885893,0.12219948706178907
KY,21,1989,-0.16823280395821527,-0.018538250766752577
KY,21,1990,-0.11431149196386059,0.010419468807346295
KY,21,1991,-0.31129976719685004,0
KY,21,1992,0.2746661765888483,0.032350019774757016
KY,21,1993,0.4608384047265446,0.021851118477804063
KY,21,1994,0.6049757261124533,0
KY,21,1995,0.8003197842943521,0.17098082947007998
KY,21,1996,0.057476310389525054,0
KY,21,1997,0.40629928663267734,-0.01421651460723794
KY,21,1998,0.5288617293732223,0.08390555793282006
KY,21,1999,1.1937747729433354,0.1725923784584924
KY,21,2000,0.8960019680535041,0.013498007719069144
KY,21,2001,0.12950532002195203,0.058434559162205954
KY,21,2002,-0.0016754189309722278,0
KY,21,2003,0.10634686252059211,0.035967858518420395
KY,21,2004,0.09494615630410408,0.046414984651290264
KY,21,2005,0.5059211098440031,0.17005841922844522
KY,21,2006,-0.8254066571711647,0.033863742757830356
KY,21,2007,-0.03179906927099552,0.058269702559485076
KY,21,2008,-0.7806913758348824,0
KY,21,2009,-0.5465156552793022,0
KY,21,2010,-1.068875848943307,-0.06004460198897932
KY,21,2011,-1.2294711551272712,-0.13941409771098145
KY,21,2012,0.34161774543565926,-0.11597827121280924
KY,21,2013,-0.47916618907256847,0.01404878924571916
KY,21,2014,-0.5311228323811772,0.03206568005686529
KY,21,2015,0.43738210979990555,0.09339740483777353
KY,21,2016,-0.43276644659268015,0.032966823688861516
KY,21,2017,-0.6060174111702015,0.008651819316086634
KY,21,2018,-0.5168882814233484,0.039404442330362235
KY,21,2019,-0.37802792553625864,0.03463518646169464
KY,21,2020,0.667758851189177,0
LA,22,1982,-1.658091517408721,0.2990307720111877
LA,22,1983,-0.34981932280607,1.2351948109003001
LA,22,1984,2.3900071749961427,0.07517278648733397
LA,22,1985,2.52179256077396,0.7398853950161013
LA,22,1986,-0.31178955654284835,-0.1713631948322245
LA,22,1987,0.9953808801218287,1.0598510065340931
LA,22,1988,1.5977952426072193,0.14818920320791595
LA,22,1989,-0.5181397734511393,0.2959259795791146
LA,22,1990,-0.2820106958899373,0.9473405434190865
LA,22,1991,-0.18504444627834005,0.002184829530437847
LA,22,1992,-0.6768714722864217,0.05657669700256858
LA,22,1993,-2.464689417394453,0.9272388536976583
LA,22,1994,-0.9118807005505261,0.16791472116994097
LA,22,1995,-0.20148985949809628,0.46039560588244655
LA,22,1996,-3.9626693515862854,0.41885970028796615
LA,22,1997,-1.3558965173828739,0.4465267132607069
LA,22,1998,1.1984031739553132,4.655869922153478
LA,22,1999,1.008721026739991,0.7022765834788327
LA,22,2000,-0.17652091082064203,0.7966637869616324
LA,22,2001,-2.1754100913837107,0.5017753672960026
LA,22,2002,-2.1410614116276037,0.15395629739969197
LA,22,2003,-1.4571035139543511,0.32574002464071783
LA,22,2004,-4.4413657359433785,0.38920705425009733
LA,22,2005,-0.2100205768822434,0.6674998187831369
LA,22,2006,1.6053701885617642,0.48362060072825097
LA,22,2007,-0.3696721194926482,-0.5342170990456276
LA,22,2008,-0.3683639556251137,0.3223783519727137
LA,22,2009,-3.622304561023711,-0.15435189367119806
LA,22,2010,1.5675539055184515,1.4242520849934497
LA,22,2011,2.186337409959691,2.0292321081363065
LA,22,2012,-1.1971021727203066,0.9523147102978916
LA,22,2013,0.5315671719033901,0.04981596844663951
LA,22,2014,0.42278596337163776,9.690776143071095e-4
LA,22,2015,2.119006462095868,0.8475736123134214
LA,22,2016,1.6085657608894053,1.4645022282796791
LA,22,2017,-1.7974354616136452,0.21973248472003443
LA,22,2018,-1.9714524927613724,0.15428268318839244
LA,22,2019,-2.5335654395793057,1.0703994938050099
LA,22,2020,-0.7814329069305899,0.4447220385608226
MA,25,1982,0.2632232704752573,0
MA,25,1983,3.2115433411549024,0
MA,25,1984,1.424344863550374,0
MA,25,1985,0.48308046170073227,0
MA,25,1986,0.542910772154402,0
MA,25,1987,1.6295866109331767,0
MA,25,1988,0.879600207796905,0
MA,25,1989,1.6762826620159297,0
MA,25,1990,1.1690569329435694,0
MA,25,1991,1.3096710791680666,0
MA,25,1992,0.4975698869201546,0
MA,25,1993,0.9650459003711775,0
MA,25,1994,1.0814098059587227,0
MA,25,1995,1.33530642569424,0
MA,25,1996,0.1940095622011812,0
MA,25,1997,1.501183755033444,0
MA,25,1998,1.4448506919319648,0
MA,25,1999,1.8921848977086952,0.1291365894815787
MA,25,2000,0.5445061721529112,0
MA,25,2001,1.6572381069174416,0
MA,25,2002,2.204330130397002,0
MA,25,2003,1.0172282119964362,0
MA,25,2004,0.5314207177603243,0
MA,25,2005,1.6232563382696723,0
MA,25,2006,0.7522002996318697,0.05156088872222743
MA,25,2007,1.0734681075042998,0
MA,25,2008,1.318312676862655,0
MA,25,2009,0.6354888966122743,0
MA,25,2010,2.166202015672858,0
MA,25,2011,0.676368472629123,0
MA,25,2012,0.8894440370901728,0
MA,25,2013,1.6185341973344887,0
MA,25,2014,0.9641068192967648,0
MA,25,2015,1.0815484455661557,0
MA,25,2016,0.6360096823644259,0
MA,25,2017,1.386411040469701,0
MA,25,2018,2.287772757838713,0
MA,25,2019,0.18664353193694794,0.05081091215899503
MA,25,2020,1.4789848625573487,0
MD,24,1982,0.38308745861013627,0
MD,24,1983,-1.027385785194813,0.11864583841935888
MD,24,1984,0.048493117124817076,0.11978025827925548
MD,24,1985,-0.6448716193053361,0.08575947348939042
MD,24,1986,0.8739256140530784,0.01085008634453097
MD,24,1987,-0.7416578053438947,0.224534725889357
MD,24,1988,-0.03331252975670651,0.06315374745334656
MD,24,1989,-0.6565297581045115,-0.019309449590230857
MD,24,1990,0.47282902678446703,-0.6512139469134973
MD,24,1991,-0.6907759007659067,0.2075410329785058
MD,24,1992,0.21900262741771215,0
MD,24,1993,0.48849062381211894,0.6576878457312908
MD,24,1994,-1.1106211449721357,0.16845459703971571
MD,24,1995,-0.07765131292154948,0.17748293905040025
MD,24,1996,1.343092316591413,0
MD,24,1997,0.10742199352443649,-0.0138529727028763
MD,24,1998,0.8998349964137233,0
MD,24,1999,1.1127690468424696,0.2143353412041089
MD,24,2000,1.2086803499304395,0.10615489883027597
MD,24,2001,-0.3225697780024497,-0.002795827421765037
MD,24,2002,0.14874344102574355,0.0016440160617998611
MD,24,2003,1.0882767025828741,0
MD,24,2004,-0.08528816431375219,0
MD,24,2005,1.081520867744679,0.09039330189733516
MD,24,2006,-0.7945750413911092,-0.008483922171372477
MD,24,2007,-0.08824382994847824,0.15542568699456988
MD,24,2008,-1.218479807838218,0.0021830504056563815
MD,24,2009,0.08256485991528084,0
MD,24,2010,0.8111005360448509,0.009330832175604098
MD,24,2011,1.1748590049989467,0.2692744085348845
MD,24,2012,-0.8206434864161771,0.34313035631837663
MD,24,2013,-0.5923703301123204,0.027011175914763284
MD,24,2014,-1.6436387653228994,0
MD,24,2015,-1.1351467572135654,0
MD,24,2016,-2.498056958517033,-0.37499386019216285
MD,24,2017,-2.0877874426208543,0
MD,24,2018,0.09872650419123019,-0.06801458995337796
MD,24,2019,-1.5563308182647226,0.4077614854448005
MD,24,2020,0.13549438701758731,0.0021830504056563815
ME,23,1982,-0.06356373969581486,0
ME,23,1983,-0.010347105229192799,0
ME,23,1984,-0.05851382123324511,0
ME,23,1985,-0.03991604999128817,0
ME,23,1986,0.11178347772847336,0
ME,23,1987,0.2845946156739121,0
ME,23,1988,1.7536007341729283,0
ME,23,1989,1.0154425832473502,0
ME,23,1990,0.1617152466367713,0
ME,23,1991,0.17027077239719368,0
ME,23,1992,0,0
ME,23,1993,0.6615773810131866,0
ME,23,1994,0.0186864683442165,0
ME,23,1995,0.2483566894788689,0
ME,23,1996,0,0
ME,23,1997,0,0
ME,23,1998,0.14573991031390135,0
ME,23,1999,0.7120469701851253,0
ME,23,2000,0.49243273542600896,0
ME,23,2001,0.1881913535380204,0
ME,23,2002,-0.615619374982094,0
ME,23,2003,-0.10909037533787402,0
ME,23,2004,0.030177330090977506,0
ME,23,2005,0.1102506329357198,0
ME,23,2006,0.3943732517377949,0
ME,23,2007,0.0764970368660256,0
ME,23,2008,0.1905829596412556,0
ME,23,2009,0.35201793721973096,0
ME,23,2010,0.5289116970482133,0
ME,23,2011,0.5665237927304507,0
ME,23,2012,0.3750053361308823,0
ME,23,2013,1.0167509383800533,0
ME,23,2014,-0.15967074238865908,0
ME,23,2015,0.1905829596412556,0
ME,23,2016,0.06618135701386474,0
ME,23,2017,0.1146852823189327,0
ME,23,2018,1.038317113981262,0
ME,23,2019,0.6076487151853422,0
ME,23,2020,0.8509331416599464,0
MI,26,1982,-0.08115434673026423,0
MI,26,1983,0.7773195923615646,0.1829321608478154
MI,26,1984,0.5193809911662672,0.0026258261220735227
MI,26,1985,0.32989874891484394,0
MI,26,1986,-0.026817452879838832,0.1684644356791372
MI,26,1987,-1.6115891183320468,0.06848013425036859
MI,26,1988,-1.5305555171588985,-0.11844318416051003
MI,26,1989,-0.589538528147183,0.04304240324289775
MI,26,1990,-0.30141615766735086,-0.10207801452729054
MI,26,1991,-1.4527214936036952,0
MI,26,1992,-0.21727480042774228,0.005432862933745984
MI,26,1993,-1.2266071708066315,0.010865725867491969
MI,26,1994,-1.4466135179311959,0.003061241653070493
MI,26,1995,-1.730523829629984,-0.4443799567628921
MI,26,1996,-0.6875456967585176,0.020772711217264057
MI,26,1997,-0.6120558775492118,0.10324834051919074
MI,26,1998,-0.6767267675081738,0.017475989437034295
MI,26,1999,-1.1221288103586176,-0.15277315472642963
MI,26,2000,-0.027215796767845357,0
MI,26,2001,-1.6177245102883866,1.1711600681851841e-4
MI,26,2002,-1.1030788072605358,0
MI,26,2003,0.229618930817181,0
MI,26,2004,-0.45704289566359035,0
MI,26,2005,-1.110174568507433,0.004849203522770094
MI,26,2006,-0.5705733133650224,-0.11365158242107481
MI,26,2007,-0.8253740589630754,0
MI,26,2008,0.29399871287058943,0
MI,26,2009,-0.07669217680011053,0
MI,26,2010,-0.7020864217959062,0.0023716212806754915
MI,26,2011,-0.9743685468116485,0.10797330257146356
MI,26,2012,-1.5858594486115205,0.019072031685387243
MI,26,2013,-0.6347271113945414,0
MI,26,2014,-0.21382546844307182,0
MI,26,2015,-0.252452546378231,0
MI,26,2016,-0.7117672793818697,0
MI,26,2017,0.2050820790105119,0
MI,26,2018,-1.2357217160438,0
MI,26,2019,0.3086423054775471,-0.004198379104117363
MI,26,2020,-1.8696422793133047,0
MN,27,1982,-0.3808347153996623,0.002413826397605484
MN,27,1983,-1.206534060224989,0.1315921272970249
MN,27,1984,-0.757517081054996,0
MN,27,1985,0.012408941361564896,0
MN,27,1986,0.10337476383996691,0
MN,27,1987,-1.1487062860570934,-0.004223459373340111
MN,27,1988,-0.46667077747376595,-0.06932316939877192
MN,27,1989,-0.38863146668944903,0
MN,27,1990,-0.47564176621741616,0.2399383815657993
MN,27,1991,-0.5109848885475152,4.8276527952109686e-5
MN,27,1992,0.03615388381213158,0.065379170411786
MN,27,1993,-0.1128967969163246,0
MN,27,1994,0.4757133377181111,0
MN,27,1995,0.18275728573411065,-0.043678234691351125
MN,27,1996,-0.8216101669047364,-0.08095680395421356
MN,27,1997,-0.26313911129566137,0.004779376267258858
MN,27,1998,-0.3914939504370478,0
MN,27,1999,-0.06646116485278597,0.017858970246784955
MN,27,2000,-0.3412768965382891,0
MN,27,2001,-0.3165428831235957,0.21992125040868715
MN,27,2002,-0.6100708919945053,-0.018146130598595468
MN,27,2003,-0.008693909491448437,0.0021724437578449357
MN,27,2004,0.10666232212792925,0
MN,27,2005,0.6822675040187338,-0.02135545279096172
MN,27,2006,-0.10682044637383648,0.34121059641696644
MN,27,2007,-0.6652933483498078,0.0025103794535097034
MN,27,2008,-0.07404426037027967,0
MN,27,2009,-0.10827197976204128,0
MN,27,2010,-0.6373322137787323,-0.00574453917111092
MN,27,2011,-0.8505868928081863,-0.26340865390039436
MN,27,2012,-1.2787419411706846,0.16077342337410783
MN,27,2013,-0.30496284321105804,0
MN,27,2014,0.17651393320727826,0
MN,27,2015,-0.1337164392950947,0
MN,27,2016,-0.48863912751408733,0.0055518007144926135
MN,27,2017,0.016305671675794997,0
MN,27,2018,-1.0891013834953087,0
MN,27,2019,-0.19040174665133502,-0.0014689752459302596
MN,27,2020,-0.5511289428508528,0
MO,29,1982,-2.198031648475485,0.04364148717796934
MO,29,1983,-1.8139930995810474,-0.2534846166973592
MO,29,1984,-2.408021159565493,0.10744469355081132
MO,29,1985,-2.905830015233544,0.013506846580447329
MO,29,1986,-1.3284915997436784,0.1437094405645768
MO,29,1987,-4.1430041656374215,-0.6629951439910367
MO,29,1988,-0.36858004292297863,1.4741491135408566
MO,29,1989,-0.8379674240153534,0.004405368232718004
MO,29,1990,-2.169444443369933,-0.27462633200950337
MO,29,1991,-4.258882825777135,0.006796070202212896
MO,29,1992,-1.5983781315089658,0.013592140404425792
MO,29,1993,-2.7218358918514483,0.004918522875053455
MO,29,1994,-1.3848226942912696,0
MO,29,1995,-2.34614095508217,-0.5247812625832546
MO,29,1996,-2.798933821124841,0.03643296549463587
MO,29,1997,-2.039433491277258,0.16239571731579328
MO,29,1998,-2.352472964421004,0.15202481048382155
MO,29,1999,-0.4462127541880321,-0.04671779124884212
MO,29,2000,-1.99103059235145,0.015321815091021707
MO,29,2001,-1.4101727902032692,0.7615996459666667
MO,29,2002,-3.257800679939514,0.10987861595763626
MO,29,2003,-1.8291140427508168,-0.09916535895286505
MO,29,2004,-2.50095901069691,-0.2903720723738449
MO,29,2005,-1.5148629332715018,0.1314637424020646
MO,29,2006,-2.6308723215399823,-0.15437922947132465
MO,29,2007,-0.364125774648862,0.22918915629614411
MO,29,2008,-1.4196989911032993,-0.07844481984027851
MO,29,2009,-1.063530593061678,0.03158783276145187
MO,29,2010,-3.4903406786823084,0.189265690496204
MO,29,2011,-3.0400972189018987,-0.20063900246100852
MO,29,2012,-2.2522142084989696,0.07486364566652653
MO,29,2013,-1.3246604951080414,9.061426936283861e-4
MO,29,2014,-2.359382831941627,0.13503903997647126
MO,29,2015,-3.0776834973726572,-0.3703699552013595
MO,29,2016,-3.347591422452375,-0.06001806278190802
MO,29,2017,-1.3602419083828252,0.14818656217466653
MO,29,2018,-2.059748794677617,5.147866219526454e-4
MO,29,2019,-1.7803632878627624,0.33623713675737094
MO,29,2020,-2.6663454233246284,0.032946084429890776
MS,28,1982,3.6255950753044885,0.2935733897960188
MS,28,1983,1.6297641587534457,0.9390440171493037
MS,28,1984,1.4097426777098008,0.004139501190106592
MS,28,1985,2.6768610259256462,0.19566605712991997
MS,28,1986,2.624313907335946,1.4036485934420773
MS,28,1987,2.5879657472298874,1.1586998391405694
MS,28,1988,2.3453003301766984,1.3186624450972035
MS,28,1989,3.407480152221652,0.21335950775659634
MS,28,1990,4.0857988303126405,1.6264093595373221
MS,28,1991,3.8687647497754654,0.0012176366851952003
MS,28,1992,3.58886862018187,-0.03903091624592597
MS,28,1993,2.3748885022199886,2.2160722470697927
MS,28,1994,2.5737141828396304,0
MS,28,1995,1.5488843903151093,0.7272126100147371
MS,28,1996,1.7952484914348332,0.43260949138934035
MS,28,1997,2.8220933891087725,1.4237973803748685
MS,28,1998,2.7348122421549874,0.4365696157901464
MS,28,1999,2.6891075100238737,1.1471427061305643
MS,28,2000,3.001938349891816,0.7031526068259897
MS,28,2001,2.3255050335504137,0.7337604255692315
MS,28,2002,1.8115167122164166,0.3902106976896507
MS,28,2003,3.482021453554111,0.6342619146571764
MS,28,2004,0.7182867954537784,0.23829662639119925
MS,28,2005,0.8208064677361193,0.36233781533839693
MS,28,2006,0.11370806736924521,1.07127693674343
MS,28,2007,2.6914440458571534,0.3561758798972574
MS,28,2008,0.7687144409406557,0.3931602939669507
MS,28,2009,3.3427475401637707,0.427846132147159
MS,28,2010,2.977105206534958,3.327311435880798
MS,28,2011,0.8973737480653767,0.5596175702255843
MS,28,2012,1.2196398272216982,0.4027447623705529
MS,28,2013,4.489913726317724,0.1738028533682944
MS,28,2014,2.236866930472573,0.04098106178205526
MS,28,2015,2.6175568999420875,1.886411382988158
MS,28,2016,1.0340346634842632,1.2076480406662693
MS,28,2017,3.861630913355313,0.13321147861377608
MS,28,2018,0.002104084383375948,-0.01097226301840637
MS,28,2019,-0.46548881732844904,0.5011255918306285
MS,28,2020,0.9394464350315417,0.8560558089517072
MT,30,1982,0.7255697074800889,0
MT,30,1983,0.7494300551237734,0
MT,30,1984,1.275859985241182,0
MT,30,1985,0.570442598367852,0.01843395907322848
MT,30,1986,0.08757157021275602,0
MT,30,1987,0.6571277887304549,0
MT,30,1988,1.1981634183965757,0.197869101978691
MT,30,1989,0.7726932093875483,0
MT,30,1990,1.2329960240940414,0
MT,30,1991,0.6431749221254139,0
MT,30,1992,0.6193658486001368,0
MT,30,1993,0.08489768307119905,0
MT,30,1994,1.5063585899548255,0
MT,30,1995,0.4317191853082267,0.05141214273634365
MT,30,1996,1.1034330451637162,0
MT,30,1997,0.260481438039509,0
MT,30,1998,1.0667933101913005,0
MT,30,1999,0.787964845715227,0.01843395907322848
MT,30,2000,1.9935752364586494,0
MT,30,2001,0.41288646538146057,0
MT,30,2002,1.4650537201448648,0.014375105699306612
MT,30,2003,2.542667057186888,0
MT,30,2004,0.6134040805797039,0
MT,30,2005,0.9525999777241337,0
MT,30,2006,1.1506035668324543,0
MT,30,2007,3.1438622077510643,0
MT,30,2008,0.8432935897142216,0
MT,30,2009,0.40533962818558567,0
MT,30,2010,0.619336042338932,0
MT,30,2011,0.8246915455016784,0
MT,30,2012,1.2015207471339284,0
MT,30,2013,1.116371930810385,0
MT,30,2014,0.5520032983072888,0
MT,30,2015,0.9215517453679994,0
MT,30,2016,0.44072386098329336,0
MT,30,2017,1.105231155517097,0
MT,30,2018,0.7926296634047341,0
MT,30,2019,0.30014603212168084,0
MT,30,2020,0.6875704759698523,0
NC,37,1982,4.522475686552795,0
NC,37,1983,3.8296572470448,0.878416243632187
NC,37,1984,5.939593571022588,0.013414496674557547
NC,37,1985,3.676464976399167,0
NC,37,1986,5.224951326702332,0.5555281140978556
NC,37,1987,5.355001818028413,0.4343778020355511
NC,37,1988,4.72252899223723,0.7113293273778993
NC,37,1989,6.130354853626869,0.160371493595782
NC,37,1990,4.740461905196057,0.29243567121669833
NC,37,1991,6.188635852716324,0.21483373297510883
NC,37,1992,3.570468762880566,0.12423547751062974
NC,37,1993,3.479947455768894,0.2810330704102886
NC,37,1994,5.493563572131432,0
NC,37,1995,2.910170862425751,0.23019665921740093
NC,37,1996,4.511234579804185,0.04554798999987089
NC,37,1997,2.956323941290851,0.06517357429831766
NC,37,1998,4.803834075790903,0.1934860319690726
NC,37,1999,3.388154975299493,1.0175075886089724
NC,37,2000,5.381943257275108,0.19263932995260785
NC,37,2001,4.984232033611427,0.4095629219646752
NC,37,2002,6.059720961951214,0.2830130557338123
NC,37,2003,6.424628617206366,0.16672749220308652
NC,37,2004,5.34762599433952,0.19011838628232414
NC,37,2005,6.597704828568851,1.1757880785310597
NC,37,2006,3.179564550638055,0.4714836868530651
NC,37,2007,3.4838366946152135,0.6708698266697686
NC,37,2008,3.5348046433399176,0.161890507175346
NC,37,2009,4.0891552297596085,0.19784912957865916
NC,37,2010,5.041092002723609,1.2072765677075377
NC,37,2011,1.9537764886926752,0.5920946396693207
NC,37,2012,2.6880591154151503,0.666787145706046
NC,37,2013,4.230438928631592,0.01196783526847781
NC,37,2014,3.0247918123537687,0
NC,37,2015,3.500234421091122,0.09044471436173152
NC,37,2016,2.1954179118964277,0.6428909947066014
NC,37,2017,4.248082120681069,0.29043680657612525
NC,37,2018,5.403726871446111,0.004696952617141998
NC,37,2019,3.7161994188563554,0.20885354250948499
NC,37,2020,4.404470792141524,0.5691188207373397
ND,38,1982,0.887949818416776,0
ND,38,1983,-1.2045528503800202,-0.038629216272773485
ND,38,1984,0.027423463376761603,0
ND,38,1985,0.8772066170999351,0
ND,38,1986,1.6349464282778894,0
ND,38,1987,2.6795690634593887,0
ND,38,1988,4.694078123908554,-0.08888344558701156
ND,38,1989,1.684810670012685,0
ND,38,1990,1.8911896091010183,0
ND,38,1991,2.2445513587659187,0
ND,38,1992,0.14887052931622902,0
ND,38,1993,0.2706868682684247,0
ND,38,1994,1.6519727871925816,0
ND,38,1995,1.494312372288178,-0.008988399824029266
ND,38,1996,2.035575488172196,0
ND,38,1997,2.586916205607491,0
ND,38,1998,2.3950144886419524,0
ND,38,1999,0.7166872417237613,-0.006787590180422932
ND,38,2000,2.2625888937268415,0
ND,38,2001,5.294536283149846,0.3019792648021218
ND,38,2002,1.616763338128889,0
ND,38,2003,3.380976944790861,0
ND,38,2004,0.8756456182410659,0
ND,38,2005,1.3504054549603994,0
ND,38,2006,4.658985999942242,-0.3776475848502788
ND,38,2007,1.598957128973888,0.6016298389955838
ND,38,2008,0.7539714334265992,0
ND,38,2009,1.1519668249917743,0
ND,38,2010,1.3328971545906585,0
ND,38,2011,1.118075844267942,0.7035722255338703
ND,38,2012,2.3639760777196352,0
ND,38,2013,1.397716710721359,0
ND,38,2014,0.4699398572882918,0
ND,38,2015,1.9990705033791016,-0.00580381900555499
ND,38,2016,2.4947033264811798,0.3341815068132361
ND,38,2017,1.6891730667705698,0
ND,38,2018,1.7519668658078373,0.005718129835183316
ND,38,2019,0.7554567928813444,0
ND,38,2020,3.4330905409438444,0
NE,31,1982,4.498050671927377,0.7177523727351165
NE,31,1983,6.795740686642681,1.7840061991230816
NE,31,1984,5.778615147936549,0
NE,31,1985,3.9259244063973178,0.001186367558239862
NE,31,1986,3.00215877838853,0.005284728213977567
NE,31,1987,3.5023803560237035,0.22273645865825664
NE,31,1988,5.384857412566944,0.439198213706089
NE,31,1989,3.7710978225680094,0.2964840379637619
NE,31,1990,6.203435034675998,0.030629853321829163
NE,31,1991,5.8796177226566115,0
NE,31,1992,2.5613704511244633,7.549611734253667e-4
NE,31,1993,4.546672680562448,0.3670185416080509
NE,31,1994,4.470294752984248,0
NE,31,1995,2.5698907248027183,0.8129399350985038
NE,31,1996,3.643605068561845,0.09706147154616446
NE,31,1997,5.367506069255654,0.5476909384202395
NE,31,1998,8.2385126884665425,0.967529241730008
NE,31,1999,4.593021705266658,1.790937159294244
NE,31,2000,6.842541639292307,0.30285110730894377
NE,31,2001,5.491258709136982,1.9642825576235636
NE,31,2002,6.758203671072607,-0.0011337528592094102
NE,31,2003,2.7358470150937677,0.48896172298817453
NE,31,2004,2.0800376080662044,0.22397697276775833
NE,31,2005,4.997905609173394,-0.13437861077074897
NE,31,2006,4.905915006049444,0.634220312747555
NE,31,2007,4.41616074577707,0.05885305920788965
NE,31,2008,3.4121923343283918,0.23817979759657323
NE,31,2009,3.228935769496937,-0.014647896212624197
NE,31,2010,5.113065695834862,1.7717172938775816
NE,31,2011,3.5526095688120876,1.5971660883802845
NE,31,2012,4.251521086964168,0.3741138164783322
NE,31,2013,2.425981206048906,0
NE,31,2014,4.131973619136593,0.24633735565086554
NE,31,2015,4.05354594448346,0.7536674204922225
NE,31,2016,3.740714182427329,0.04734257792788421
NE,31,2017,2.9667902620168505,0.3113209360334511
NE,31,2018,4.331934378487649,0.0010785159620362382
NE,31,2019,3.673820891433003,0.5930886469592624
NE,31,2020,1.6187967359440307,-0.4270699801704184
NH,33,1982,-0.040010987802247655,0
NH,33,1983,1.5146642954267628,0
NH,33,1984,0.23798858269216994,0
NH,33,1985,-0.10199927385759033,0
NH,33,1986,0.11018052187406657,0
NH,33,1987,0.05394092003816642,0
NH,33,1988,-1.268101304000231,0
NH,33,1989,0.9863221882691322,0
NH,33,1990,0.6407416685551665,0
NH,33,1991,-0.10167374366634974,0
NH,33,1992,0.4226267880364109,0
NH,33,1993,0.4848722190636412,0
NH,33,1994,0.7330348159702278,0
NH,33,1995,0.6471393884786449,0
NH,33,1996,0,0
NH,33,1997,0.6268123492185343,0
NH,33,1998,-0.2569939790975412,0
NH,33,1999,0.12018050414468551,0
NH,33,2000,-0.045098660118520484,0
NH,33,2001,-0.5716842434404281,0
NH,33,2002,-0.7400431822231059,0
NH,33,2003,0.5467106475168491,0
NH,33,2004,0.6184956054902719,0
NH,33,2005,1.1425224826554246,0
NH,33,2006,0.11261217406756607,0
NH,33,2007,0.12676299877265906,0
NH,33,2008,1.4891234274388145,0
NH,33,2009,0.11688786067049606,0
NH,33,2010,1.707295962840131,0
NH,33,2011,0.23583891554335334,0
NH,33,2012,-0.3118169950845542,0
NH,33,2013,0.22118808041352267,0
NH,33,2014,0.11378209432207576,0
NH,33,2015,1.6283657230156883,0
NH,33,2016,-0.1551071426049,0
NH,33,2017,0.40051954497345094,0
NH,33,2018,-0.7452445030001904,0
NH,33,2019,-0.7319705945450181,0
NH,33,2020,-0.18660598023090325,0
NJ,34,1982,1.6872519906352448,0
NJ,34,1983,3.083908119417778,0.00712682379349046
NJ,34,1984,2.1965219540618452,0
NJ,34,1985,2.6424813250868393,0
NJ,34,1986,2.7847900003929675,0.024158249158249157
NJ,34,1987,4.14403373168172,0.20415263748597082
NJ,34,1988,4.569701995086856,0.2731943688998813
NJ,34,1989,2.8049430634345978,0
NJ,34,1990,1.8235635372892682,0.28451381493046557
NJ,34,1991,3.9365647255452423,0.14363075196408528
NJ,34,1992,2.9513306357735543,0
NJ,34,1993,5.688246626993617,0.8739443100364319
NJ,34,1994,3.088816812441493,0.13490460157126824
NJ,34,1995,3.6548654647841694,0.21055074532938367
NJ,34,1996,1.8092689922405407,0
NJ,34,1997,3.0060469788076585,0.09494949494949495
NJ,34,1998,3.779167847959915,0
NJ,34,1999,2.59061114191989,0.4750302356622458
NJ,34,2000,3.6977828248795293,0
NJ,34,2001,3.144277598332568,1.0771748752542045
NJ,34,2002,3.095026265131878,0
NJ,34,2003,4.238170700767061,0
NJ,34,2004,1.3203729916582434,0
NJ,34,2005,2.604717395643547,0.024074074074074074
NJ,34,2006,2.3667195384988364,0.4750664083617573
NJ,34,2007,2.796625694976555,0
NJ,34,2008,2.4852013433296314,0
NJ,34,2009,1.0851692043247176,0
NJ,34,2010,4.353595978807061,0.19107048758081246
NJ,34,2011,4.243980655229022,0.12871749158740875
NJ,34,2012,3.5535134077246973,0
NJ,34,2013,2.8369767471489222,0.14316756817722914
NJ,34,2014,2.768519141054842,0
NJ,34,2015,3.146703264040408,0
NJ,34,2016,4.634345402201387,0.3690528550037252
NJ,34,2017,3.433575665771757,0
NJ,34,2018,3.1257906308173524,-0.08815410783419257
NJ,34,2019,4.0389683725782355,0.19212382740397183
NJ,34,2020,3.207744167235333,0
NM,35,1982,7.93735063043804,0
NM,35,1983,7.720402550358466,0
NM,35,1984,4.00891002859708,0
NM,35,1985,6.885728014560719,0
NM,35,1986,5.005914356548166,0
NM,35,1987,5.50814604449662,0
NM,35,1988,3.956532407472223,0
NM,35,1989,8.368247869420243,0
NM,35,1990,4.978357845250805,0
NM,35,1991,3.3802399284699622,0
NM,35,1992,5.394758327538247,0
NM,35,1993,7.252217247435713,0
NM,35,1994,11.470096929989776,0
NM,35,1995,6.744660075126237,0
NM,35,1996,9.440235174418786,0
NM,35,1997,7.915597250034453,0
NM,35,1998,10.744137414493688,0
NM,35,1999,7.28402451679121,0
NM,35,2000,12.87618953557483,0
NM,35,2001,9.280375091135884,0
NM,35,2002,10.511800271585013,0
NM,35,2003,13.458405907651969,0
NM,35,2004,5.93498493502127,0
NM,35,2005,9.918122267736134,0
NM,35,2006,8.398384736683724,0
NM,35,2007,7.858064663214834,0
NM,35,2008,6.2682103268682425,0
NM,35,2009,10.566062176654945,0
NM,35,2010,11.357894393252348,0
NM,35,2011,16.840611976939364,0
NM,35,2012,7.872479256308634,0
NM,35,2013,8.246214376124886,0
